index,GhoCode,GhoDisplay,PublishStateCode,PublishStateDisplay,YearCode,YearDisplay,RegionCode,RegionDisplay,WorldBankIncomeGroupGroupCode,WorldBankIncomeGroupDisplay,CountryCode,CountryDisplay,SexCode,SexDisplay,DisplayValue,Numeric
6067,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,WB_LMI,Lower_middle_income,CMR,Cameroon,FMLE,Female,52,52.0
6068,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,EUR,Europe,WB_HI,High_income,GRC,Greece,BTSX,Both sexes,81,81.0
6069,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2012,2012,EUR,Europe,WB_LI,Low_income,UZB,Uzbekistan,FMLE,Female,18,18.0
6070,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,AMR,Americas,,,PAN,Panama,FMLE,Female,80,80.49919
6071,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,EUR,Europe,,,TKM,Turkmenistan,FMLE,Female,68,67.5285
6072,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,EUR,Europe,WB_HI,High_income,CYP,Cyprus,MLE,Male,74,74.0
6073,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,EMR,Eastern Mediterranean,WB_LMI,Lower_middle_income,IRQ,Iraq,MLE,Male,68,68.0
6074,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,AFR,Africa,WB_UMI,Upper_middle_income,DZA,Algeria,MLE,Male,70,70.0
6075,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2013,2013,EUR,Europe,WB_HI,High_income,CZE,Czech Republic,MLE,Male,66,66.1
6076,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2013,2013,WPR,Western Pacific,WB_UMI,Upper_middle_income,TUV,Tuvalu,BTSX,Both sexes,59,58.6
6077,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2012,2012,EUR,Europe,WB_HI,High_income,SVK,Slovakia,MLE,Male,18,18.0
6078,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,AFR,Africa,WB_LI,Low_income,SEN,Senegal,BTSX,Both sexes,64,64.0
6079,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AMR,Americas,WB_UMI,Upper_middle_income,DOM,Dominican Republic,BTSX,Both sexes,69,69.0
6080,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AFR,Africa,WB_LI,Low_income,RWA,Rwanda,MLE,Male,14,14.0
6081,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,WB_LMI,Lower_middle_income,PNG,Papua New Guinea,MLE,Male,56,56.0
6082,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2000,2000,EUR,Europe,WB_UMI,Upper_middle_income,SRB,Serbia,MLE,Male,61,60.7
6083,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,SEAR,South_East Asia,WB_LMI,Lower_middle_income,IND,India,BTSX,Both sexes,58,58.0
6084,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,SEAR,South_East Asia,,,MDV,Maldives,FMLE,Female,79,78.75065
6085,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EMR,Eastern Mediterranean,WB_LMI,Lower_middle_income,EGY,Egypt,MLE,Male,16,16.0
6086,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,EMR,Eastern Mediterranean,WB_LMI,Lower_middle_income,IRN,Iran (Islamic Republic of),MLE,Male,72,72.0
6087,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2012,2012,WPR,Western Pacific,WB_HI,High_income,AUS,Australia,MLE,Male,71,71.1
6088,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2012,2012,AFR,Africa,WB_LI,Low_income,SEN,Senegal,BTSX,Both sexes,55,55.1
6089,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,WB_HI,High_income,COK,Cook Islands,FMLE,Female,75,75.0
6090,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,AFR,Africa,,,MUS,Mauritius,MLE,Male,70,70.44554
6091,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,EUR,Europe,WB_HI,High_income,FIN,Finland,BTSX,Both sexes,78,78.0
6092,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,EUR,Europe,,,BGR,Bulgaria,BTSX,Both sexes,75,74.51299
6093,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2013,2013,AFR,Africa,,,MOZ,Mozambique,FMLE,Female,17,17.06797
6094,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,EMR,Eastern Mediterranean,WB_HI,High_income,SAU,Saudi Arabia,MLE,Male,67,67.0
6095,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,WB_UMI,Upper_middle_income,FJI,Fiji,MLE,Male,65,65.0
6096,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EUR,Europe,WB_HI,High_income,HRV,Croatia,BTSX,Both sexes,18,18.0
6097,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AMR,Americas,WB_UMI,Upper_middle_income,PER,Peru,BTSX,Both sexes,72,72.0
6098,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,EMR,Eastern Mediterranean,WB_UMI,Upper_middle_income,LBN,Lebanon,FMLE,Female,82,82.0
6099,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2013,2013,AFR,Africa,WB_LI,Low_income,COM,Comoros,FMLE,Female,55,54.6
6100,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2012,2012,AFR,Africa,WB_LI,Low_income,MRT,Mauritania,MLE,Male,52,52.4
6101,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,EUR,Europe,WB_HI,High_income,CZE,Czech Republic,BTSX,Both sexes,19,19.0
6102,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EUR,Europe,WB_HI,High_income,ESP,Spain,FMLE,Female,24,24.0
6103,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,SEAR,South_East Asia,WB_LMI,Lower_middle_income,IND,India,FMLE,Female,16,16.0
6104,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AMR,Americas,WB_UMI,Upper_middle_income,URY,Uruguay,FMLE,Female,76,76.0
6105,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2013,2013,AMR,Americas,WB_UMI,Upper_middle_income,PER,Peru,FMLE,Female,68,68.2
6106,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AFR,Africa,WB_LMI,Lower_middle_income,STP,Sao Tome and Principe,MLE,Male,17,17.0
6107,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2012,2012,EMR,Eastern Mediterranean,WB_LMI,Lower_middle_income,JOR,Jordan,MLE,Male,64,63.6
6108,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2013,2013,SEAR,South_East Asia,WB_LMI,Lower_middle_income,IDN,Indonesia,BTSX,Both sexes,62,62.3
6109,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,AFR,Africa,,,ZMB,Zambia,FMLE,Female,60,60.01617
6110,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2013,2013,EUR,Europe,,,CHE,Switzerland,FMLE,Female,27,27.13371
6111,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,EUR,Europe,,,HRV,Croatia,FMLE,Female,81,81.48102
6112,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2000,2000,SEAR,South_East Asia,WB_LI,Low_income,PRK,Democratic People's Republic of Korea,FMLE,Female,61,61.5
6113,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2013,2013,EUR,Europe,WB_UMI,Upper_middle_income,POL,Poland,MLE,Male,63,63.5
6114,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AMR,Americas,WB_LMI,Lower_middle_income,SLV,El Salvador,BTSX,Both sexes,70,70.0
6115,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,WB_LI,Low_income,VNM,Viet Nam,FMLE,Female,78,78.0
6116,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2012,2012,WPR,Western Pacific,WB_LI,Low_income,KHM,Cambodia,MLE,Male,22,22.0
6117,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,WPR,Western Pacific,WB_HI,High_income,BRN,Brunei Darussalam,BTSX,Both sexes,77,77.0
6118,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,EUR,Europe,WB_HI,High_income,SVK,Slovakia,FMLE,Female,80,80.0
6119,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,WB_LI,Low_income,BEN,Benin,FMLE,Female,47,47.4
6120,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,EUR,Europe,WB_LMI,Lower_middle_income,AZE,Azerbaijan,MLE,Male,60,60.0
6121,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2012,2012,AFR,Africa,WB_LI,Low_income,BFA,Burkina Faso,MLE,Male,15,15.0
6122,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2012,2012,EMR,Eastern Mediterranean,WB_LMI,Lower_middle_income,IRQ,Iraq,FMLE,Female,63,63.2
6123,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2013,2013,EUR,Europe,WB_HI,High_income,SVK,Slovakia,FMLE,Female,70,70.2
6124,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,AFR,Africa,WB_LI,Low_income,BDI,Burundi,BTSX,Both sexes,56,56.0
6125,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2013,2013,EMR,Eastern Mediterranean,,,MAR,Morocco,BTSX,Both sexes,18,17.8917
6126,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EMR,Eastern Mediterranean,WB_LMI,Lower_middle_income,SYR,Syrian Arab Republic,FMLE,Female,18,18.0
6127,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2000,2000,EUR,Europe,WB_LMI,Lower_middle_income,ALB,Albania,FMLE,Female,64,63.9
6128,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,EMR,Eastern Mediterranean,WB_LI,Low_income,SSD,South Sudan,MLE,Male,47,47.0
6129,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,WB_LMI,Lower_middle_income,TON,Tonga,MLE,Male,16,16.0
6130,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2013,2013,AMR,Americas,WB_UMI,Upper_middle_income,JAM,Jamaica,MLE,Male,61,61.2
6131,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AMR,Americas,WB_LI,Low_income,HTI,Haiti,BTSX,Both sexes,54,54.0
6132,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2012,2012,AMR,Americas,WB_LMI,Lower_middle_income,ECU,Ecuador,BTSX,Both sexes,66,65.6
6133,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,WB_LMI,Lower_middle_income,TON,Tonga,FMLE,Female,71,71.0
6134,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,AFR,Africa,WB_UMI,Upper_middle_income,GAB,Gabon,FMLE,Female,64,64.0
6135,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2012,2012,WPR,Western Pacific,WB_LMI,Lower_middle_income,FSM,Micronesia (Federated States of),MLE,Male,16,16.0
6136,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2012,2012,AMR,Americas,WB_UMI,Upper_middle_income,COL,Colombia,MLE,Male,65,64.7
6137,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2012,2012,EMR,Eastern Mediterranean,WB_LI,Low_income,AFG,Afghanistan,MLE,Male,49,48.8
6138,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2012,2012,EMR,Eastern Mediterranean,WB_LMI,Lower_middle_income,JOR,Jordan,BTSX,Both sexes,19,19.0
6139,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AMR,Americas,WB_UMI,Upper_middle_income,URY,Uruguay,BTSX,Both sexes,19,19.0
6140,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,WB_LI,Low_income,CAF,Central African Republic,MLE,Male,46,46.0
6141,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,WB_LMI,Lower_middle_income,PNG,Papua New Guinea,MLE,Male,12,12.0
6142,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2000,2000,EMR,Eastern Mediterranean,WB_LMI,Lower_middle_income,SDN,Sudan,BTSX,Both sexes,49,49.0
6143,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,WPR,Western Pacific,WB_LMI,Lower_middle_income,TON,Tonga,MLE,Male,74,74.0
6144,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2013,2013,EMR,Eastern Mediterranean,,,MAR,Morocco,MLE,Male,17,16.77727
6145,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AFR,Africa,WB_LI,Low_income,SLE,Sierra Leone,BTSX,Both sexes,11,11.0
6146,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2012,2012,WPR,Western Pacific,WB_UMI,Upper_middle_income,TUV,Tuvalu,BTSX,Both sexes,16,16.0
6147,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2013,2013,EMR,Eastern Mediterranean,,,SOM,Somalia,MLE,Male,16,15.56525
6148,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,SEAR,South_East Asia,WB_LMI,Lower_middle_income,TLS,Timor_Leste,BTSX,Both sexes,50,50.0
6149,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,AFR,Africa,,,LSO,Lesotho,BTSX,Both sexes,50,50.36242
6150,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2000,2000,AMR,Americas,WB_UMI,Upper_middle_income,PAN,Panama,BTSX,Both sexes,66,65.8
6151,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2012,2012,AFR,Africa,WB_UMI,Upper_middle_income,BWA,Botswana,FMLE,Female,18,18.0
6152,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AMR,Americas,WB_UMI,Upper_middle_income,PAN,Panama,FMLE,Female,76,76.0
6153,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EMR,Eastern Mediterranean,WB_LMI,Lower_middle_income,JOR,Jordan,MLE,Male,17,17.0
6154,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,SEAR,South_East Asia,,,IDN,Indonesia,MLE,Male,69,68.77162
6155,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,WB_LI,Low_income,MLI,Mali,FMLE,Female,48,48.0
6156,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2013,2013,EUR,Europe,WB_HI,High_income,DEU,Germany,MLE,Male,69,69.3
6157,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2012,2012,EUR,Europe,WB_HI,High_income,GRC,Greece,BTSX,Both sexes,71,70.8
6158,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,SEAR,South_East Asia,WB_LI,Low_income,PRK,Democratic People's Republic of Korea,FMLE,Female,73,73.0
6159,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2012,2012,EUR,Europe,WB_LMI,Lower_middle_income,MDA,Republic of Moldova,FMLE,Female,19,19.0
6160,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,WB_LMI,Lower_middle_income,VUT,Vanuatu,FMLE,Female,18,18.0
6161,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,AMR,Americas,,,MEX,Mexico,BTSX,Both sexes,75,75.37576
6162,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2013,2013,AFR,Africa,,,CMR,Cameroon,FMLE,Female,17,17.01233
6163,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,EMR,Eastern Mediterranean,WB_LI,Low_income,AFG,Afghanistan,MLE,Male,54,54.0
6164,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,WPR,Western Pacific,,,MYS,Malaysia,MLE,Male,72,71.74158
6165,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2012,2012,AMR,Americas,WB_UMI,Upper_middle_income,CRI,Costa Rica,MLE,Male,68,67.5
6166,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,AFR,Africa,WB_LI,Low_income,COD,Democratic Republic of the Congo,BTSX,Both sexes,52,52.0
6167,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,WB_LI,Low_income,RWA,Rwanda,MLE,Male,46,46.0
6168,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,EUR,Europe,WB_HI,High_income,ISR,Israel,BTSX,Both sexes,82,82.0
6169,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2000,2000,EUR,Europe,WB_HI,High_income,CHE,Switzerland,BTSX,Both sexes,70,70.1
6170,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AFR,Africa,WB_LI,Low_income,MWI,Malawi,FMLE,Female,16,16.0
6171,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2000,2000,EUR,Europe,WB_HI,High_income,IRL,Ireland,FMLE,Female,70,69.8
6172,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,WB_UMI,Upper_middle_income,MYS,Malaysia,FMLE,Female,73,73.0
6173,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2013,2013,EUR,Europe,,,MNE,Montenegro,MLE,Male,19,18.52583
6174,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2012,2012,EUR,Europe,WB_HI,High_income,SMR,San Marino,MLE,Male,72,72.1
6175,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,WB_LI,Low_income,ZWE,Zimbabwe,BTSX,Both sexes,42,42.0
6176,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,SEAR,South_East Asia,WB_LMI,Lower_middle_income,TLS,Timor_Leste,FMLE,Female,15,15.0
6177,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,EUR,Europe,WB_HI,High_income,EST,Estonia,MLE,Male,64,64.0
6178,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,WB_LI,Low_income,LAO,Lao People's Democratic Republic,MLE,Male,15,15.0
6179,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,EUR,Europe,WB_HI,High_income,ISL,Iceland,BTSX,Both sexes,78,78.0
6180,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2013,2013,WPR,Western Pacific,,,LAO,Lao People's Democratic Republic,BTSX,Both sexes,17,17.09779
6181,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2013,2013,AFR,Africa,WB_HI,High_income,GNQ,Equatorial Guinea,BTSX,Both sexes,47,47.4
6182,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2012,2012,AMR,Americas,WB_UMI,Upper_middle_income,CRI,Costa Rica,BTSX,Both sexes,69,69.0
6183,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,EMR,Eastern Mediterranean,WB_HI,High_income,SAU,Saudi Arabia,FMLE,Female,75,75.0
6184,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2013,2013,AFR,Africa,WB_LI,Low_income,GNB,Guinea_Bissau,FMLE,Female,47,47.4
6185,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2013,2013,AMR,Americas,WB_HI,High_income,ATG,Antigua and Barbuda,FMLE,Female,66,65.6
6186,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AMR,Americas,WB_UMI,Upper_middle_income,BRA,Brazil,MLE,Male,67,67.0
6187,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,WPR,Western Pacific,,,NZL,New Zealand,BTSX,Both sexes,82,82.08273
6188,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2013,2013,EUR,Europe,WB_LMI,Lower_middle_income,GEO,Georgia,BTSX,Both sexes,65,65.2
6189,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AMR,Americas,WB_HI,High_income,BRB,Barbados,FMLE,Female,23,23.0
6190,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2000,2000,AMR,Americas,WB_UMI,Upper_middle_income,VEN,Venezuela (Bolivarian Republic of),MLE,Male,62,62.1
6191,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AMR,Americas,WB_UMI,Upper_middle_income,CUB,Cuba,BTSX,Both sexes,20,20.0
6192,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,EUR,Europe,WB_HI,High_income,FIN,Finland,FMLE,Female,24,24.0
6193,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,AFR,Africa,WB_LI,Low_income,GIN,Guinea,FMLE,Female,59,59.0
6194,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,EUR,Europe,,,DNK,Denmark,MLE,Male,78,77.83004
6195,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2013,2013,AFR,Africa,WB_LI,Low_income,MOZ,Mozambique,MLE,Male,46,46.0
6196,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EMR,Eastern Mediterranean,WB_HI,High_income,SAU,Saudi Arabia,FMLE,Female,18,18.0
6197,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2012,2012,EUR,Europe,WB_UMI,Upper_middle_income,POL,Poland,FMLE,Female,24,24.0
6198,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,AMR,Americas,,,DOM,Dominican Republic,MLE,Male,73,72.95848
6199,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2012,2012,WPR,Western Pacific,WB_LMI,Lower_middle_income,SLB,Solomon Islands,MLE,Male,58,58.4
6200,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2013,2013,AMR,Americas,WB_UMI,Upper_middle_income,ARG,Argentina,FMLE,Female,69,69.2
6201,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,EUR,Europe,WB_HI,High_income,BEL,Belgium,MLE,Male,78,78.0
6202,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,SEAR,South_East Asia,WB_LI,Low_income,BGD,Bangladesh,MLE,Male,69,69.0
6203,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AFR,Africa,WB_UMI,Upper_middle_income,ZAF,South Africa,MLE,Male,13,13.0
6204,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,WB_LI,Low_income,BEN,Benin,BTSX,Both sexes,54,54.0
6205,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,EMR,Eastern Mediterranean,WB_LI,Low_income,SOM,Somalia,BTSX,Both sexes,47,47.0
6206,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,WB_LMI,Lower_middle_income,CHN,China,BTSX,Both sexes,71,71.0
6207,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EUR,Europe,WB_UMI,Upper_middle_income,BIH,Bosnia and Herzegovina,FMLE,Female,19,19.0
6208,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,AMR,Americas,WB_UMI,Upper_middle_income,GRD,Grenada,FMLE,Female,77,77.0
6209,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,SEAR,South_East Asia,WB_LMI,Lower_middle_income,THA,Thailand,MLE,Male,66,66.0
6210,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2012,2012,WPR,Western Pacific,WB_LMI,Lower_middle_income,KIR,Kiribati,MLE,Male,56,55.6
6211,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,EMR,Eastern Mediterranean,,,TUN,Tunisia,BTSX,Both sexes,76,76.07588
6212,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2012,2012,SEAR,South_East Asia,WB_LI,Low_income,PRK,Democratic People's Republic of Korea,FMLE,Female,19,19.0
6213,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,AMR,Americas,,,JAM,Jamaica,FMLE,Female,77,77.14958
6214,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AFR,Africa,WB_LI,Low_income,RWA,Rwanda,MLE,Male,15,15.0
6215,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2012,2012,AFR,Africa,WB_LMI,Lower_middle_income,LSO,Lesotho,MLE,Male,15,15.0
6216,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,AMR,Americas,WB_UMI,Upper_middle_income,DMA,Dominica,BTSX,Both sexes,75,75.0
6217,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,EUR,Europe,,,GEO,Georgia,BTSX,Both sexes,74,74.43595
6218,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2013,2013,EUR,Europe,,,SMR,San Marino,BTSX,Both sexes,25,25.00651
